Timestamp,Open,High,Low,Close,Volume
2020-05-11 09:00,8722.77,9939.0,8200.0,9680.04,721487.837087
2020-05-18 09:00,9681.11,9950.0,8700.0,8720.34,517248.177536
2020-05-25 09:00,8718.14,9740.0,8642.72,9448.27,425528.246167
2020-06-01 09:00,9448.27,10380.0,9266.0,9746.99,427822.495347
2020-06-08 09:00,9746.99,9992.72,9113.0,9342.1,336172.771517
2020-06-15 09:00,9342.1,9589.0,8910.45,9294.69,323565.711842
2020-06-22 09:00,9294.69,9780.0,8833.0,9116.35,343601.083154
2020-06-29 09:00,9116.16,9292.0,8893.03,9069.41,247256.195125
2020-07-06 09:00,9069.41,9470.0,9055.92,9302.75,284964.999673
2020-07-13 09:00,9303.31,9343.82,9047.25,9208.99,247602.692095
2020-07-20 09:00,9208.99,10111.0,9131.0,9931.54,346433.535115
2020-07-27 09:00,9931.54,12123.46,9917.21,11071.35,637793.811724
2020-08-03 09:00,11071.36,11909.94,10936.0,11681.68,403167.45146
2020-08-10 09:00,11681.69,12067.35,11125.0,11911.0,468167.72232
2020-08-17 09:00,11910.99,12468.0,11376.81,11648.13,426710.483502
2020-08-24 09:00,11648.12,11824.9,11117.64,11711.16,355153.169372
2020-08-31 09:00,11711.17,12050.85,9825.0,10256.2,581777.756525
2020-09-07 09:00,10255.89,10580.11,9850.0,10332.83,366759.994048
2020-09-14 09:00,10332.84,11179.79,10212.34,10920.28,374339.558814
2020-09-21 09:00,10920.28,10988.86,10136.82,10774.25,331299.291081
2020-09-28 09:00,10774.26,10950.0,10374.0,10666.63,288073.126989
2020-10-05 09:00,10666.62,11491.0,10525.0,11369.02,288404.145494
2020-10-12 09:00,11369.02,11720.01,11172.0,11503.14,279657.097047
2020-10-19 09:00,11503.14,13350.0,11407.96,13028.83,418993.354681
2020-10-26 09:00,13029.64,14100.0,12765.0,13761.5,485358.521716
2020-11-02 09:00,13761.49,15960.0,13195.05,15475.1,665037.146452
2020-11-09 09:00,15475.1,16480.0,14805.54,15957.0,529729.426496
2020-11-16 09:00,15957.0,18965.9,15864.0,18414.43,684197.642829
2020-11-23 09:00,18413.88,19484.21,16188.0,18184.99,676351.579974
2020-11-30 09:00,18185.0,19888.0,18001.12,19359.4,537012.142931
2020-12-07 09:00,19358.67,19420.91,17572.33,19174.99,414166.997237
2020-12-14 09:00,19174.99,24295.0,19000.0,23455.52,650661.7243
2020-12-21 09:00,23455.54,28422.0,21815.0,26281.66,688906.560557
2020-12-28 09:00,26281.54,34778.11,25880.0,33000.05,625132.263203
2021-01-04 09:00,33000.05,41950.0,28130.0,38150.02,850700.266152
2021-01-11 09:00,38150.02,40100.0,30420.0,35828.61,897339.67445
2021-01-18 09:00,35824.99,37850.0,28850.0,32259.9,640226.935785
2021-01-25 09:00,32259.45,38531.9,29241.72,33092.98,747463.508509
2021-02-01 09:00,33092.97,40955.51,32296.16,38795.69,583442.331544
2021-02-08 09:00,38795.69,49707.43,37988.89,48577.79,664186.270909
2021-02-15 09:00,48580.47,58352.8,45570.79,57408.57,533487.799699
2021-02-22 09:00,57412.35,57508.47,43000.0,45135.66,737125.746365
2021-03-01 09:00,45134.11,52640.0,44950.53,50971.75,490819.562968
2021-03-08 09:00,50959.11,61844.0,49274.67,58968.31,514559.698685
2021-03-15 09:00,58976.08,60633.43,53271.34,57351.56,463194.21418
2021-03-22 09:00,57351.56,58430.73,50427.56,55777.63,446278.628413
2021-03-29 09:00,55777.65,60200.0,54800.01,58202.01,367477.893273
2021-04-05 09:00,58202.01,61500.0,55473.0,60002.43,375865.593614
2021-04-12 09:00,59998.8,64854.0,50931.3,56150.01,549048.298032
2021-04-19 09:00,56150.01,57526.81,46930.0,49066.77,568462.85096
2021-04-26 09:00,49066.76,58458.07,48753.44,56578.21,395983.456013
2021-05-03 09:00,56578.21,59500.0,52900.0,58240.84,504478.926303
2021-05-10 09:00,58240.83,59500.0,43825.39,46431.5,684880.148197
2021-05-17 09:00,46426.83,46686.0,30000.0,34655.25,1386781.052144
2021-05-24 09:00,34681.44,40841.0,33379.0,35641.27,786531.163941
2021-05-31 09:00,35641.26,39476.0,34153.84,35796.31,528299.504937
2021-06-07 09:00,35796.31,39380.0,31000.0,39020.57,700065.604915
2021-06-14 09:00,39020.56,41330.0,33336.0,35600.16,610333.962089
2021-06-21 09:00,35600.17,35750.0,28805.0,34700.34,907073.707598
2021-06-28 09:00,34702.49,36600.0,32699.0,35286.51,464791.763593
2021-07-05 09:00,35288.13,35293.78,32077.0,34258.99,359766.235404
2021-07-12 09:00,34259.0,34678.43,31020.0,31778.56,306160.987079
2021-07-19 09:00,31778.57,35398.0,29278.0,35381.02,383262.217154
2021-07-26 09:00,35381.02,42599.0,35205.78,39845.44,568598.509606
2021-08-02 09:00,39850.27,45310.0,37332.7,43794.37,463107.670711
2021-08-09 09:00,43794.36,48144.0,42779.0,46973.82,372867.979811
2021-08-16 09:00,46973.82,49757.04,43927.7,49239.22,357634.462155
2021-08-23 09:00,49239.22,50500.0,46250.0,48767.83,298905.697042
2021-08-30 09:00,48767.84,51900.0,46512.0,51756.88,327484.443638
2021-09-06 09:00,51756.88,52920.0,42843.05,46025.24,399602.39982
2021-09-13 09:00,46025.23,48843.2,43370.0,47241.75,289430.44387
2021-09-20 09:00,47241.75,47347.25,39600.0,43160.9,437174.23273
2021-09-27 09:00,43160.9,49228.08,40753.88,48200.01,290620.78115
2021-10-04 09:00,48200.01,56561.31,46891.0,54659.0,424292.258599
2021-10-11 09:00,54659.01,62933.0,53879.0,61528.33,362346.263174
2021-10-18 09:00,61528.32,67000.0,59510.63,60852.22,336367.00881
2021-10-25 09:00,60852.22,63710.63,57820.0,61299.8,314971.8498
2021-11-01 09:00,61299.81,64270.0,59405.0,63273.59,253033.72432
2021-11-08 09:00,63273.58,69000.0,62278.0,65519.1,294213.112708
2021-11-15 09:00,65519.11,66401.82,55600.0,58622.02,340150.61676
2021-11-22 09:00,58617.7,59444.0,53256.64,57274.88,315216.31943
2021-11-29 09:00,57274.89,59176.99,42000.3,49396.33,390528.912488
2021-12-06 09:00,49396.32,51936.33,46751.0,50053.9,272083.99753
2021-12-13 09:00,50053.9,50189.97,45456.0,46681.23,271834.80183
2021-12-20 09:00,46681.24,51810.0,45558.85,50775.49,209149.42595
2021-12-27 09:00,50775.48,52088.0,45678.0,47286.18,217379.6422
2022-01-03 09:00,47286.18,47570.0,40501.0,41864.62,264331.61587
2022-01-10 09:00,41864.62,44500.0,39650.0,43071.66,232059.06969
2022-01-17 09:00,43071.66,43505.0,34008.0,36244.55,354513.98432
2022-01-24 09:00,36244.55,38919.98,32917.17,37881.76,353702.626391
2022-01-31 09:00,37881.75,42656.0,36250.0,42380.87,258946.95322
2022-02-07 09:00,42380.87,45821.0,41645.85,42053.66,301990.47877
2022-02-14 09:00,42053.65,44751.4,38000.0,38386.89,243150.46162
2022-02-21 09:00,38386.89,40348.45,34322.28,37699.07,412335.93267
2022-02-28 09:00,37699.08,45400.0,37450.17,38420.81,376417.0783
2022-03-07 09:00,38420.8,42594.06,37155.0,37777.34,374777.65361
2022-03-14 09:00,37777.35,42400.0,37555.0,41262.11,323399.671
2022-03-21 09:00,41262.11,46999.0,40467.94,46827.76,315436.15044
2022-03-28 09:00,46827.76,48189.84,44200.0,46407.35,312053.15964
2022-04-04 09:00,46407.36,47200.0,41868.0,42158.85,268118.29111
2022-04-11 09:00,42158.85,42414.71,39200.0,39678.12,259281.0487
2022-04-18 09:00,39678.11,42976.0,38536.51,39450.13,283885.03637
2022-04-25 09:00,39450.12,40797.31,37386.38,38468.35,368444.26814
2022-05-02 09:00,38468.35,40023.77,33713.95,34038.4,419979.5829
2022-05-09 09:00,34038.39,34243.15,26700.0,31328.89,964223.849274
2022-05-16 09:00,31328.89,31328.9,28654.47,30293.94,375096.22376
2022-05-23 09:00,30293.93,30670.51,28019.56,29468.1,430508.71991
2022-05-30 09:00,29468.1,32399.0,29282.36,29919.21,422401.40352
2022-06-06 09:00,29919.2,31765.64,26560.0,26574.53,528925.487959
2022-06-13 09:00,26574.53,26895.84,17622.0,20574.0,1153717.637537
2022-06-20 09:00,20574.0,21888.0,19637.03,21038.07,570801.23178
2022-06-27 09:00,21038.08,21539.85,18626.0,19315.83,508544.1397
2022-07-04 09:00,19315.83,22527.37,19055.31,20862.47,1111996.98071
2022-07-11 09:00,20861.11,21684.54,18910.94,20798.16,1043685.76303
2022-07-18 09:00,20799.58,24276.74,20762.45,22579.68,1336219.23609
2022-07-25 09:00,22577.13,24668.0,20706.5,23293.32,1282264.24492
2022-08-01 09:00,23296.36,23647.68,22400.0,23174.39,951140.43388
2022-08-08 09:00,23174.39,25047.56,22664.69,24305.24,1251083.26468
2022-08-15 09:00,24305.25,25211.32,20761.9,21515.61,1402957.39876
2022-08-22 09:00,21516.7,21900.0,19520.0,19555.61,1343190.86
2022-08-29 09:00,19555.61,20576.25,19540.0,20000.3,1527594.84529
2022-09-05 09:00,20000.3,21860.0,18510.77,21826.87,2146685.76233
2022-09-12 09:00,21826.87,22799.0,19320.01,19416.18,2218565.59694
2022-09-19 09:00,19417.45,19956.0,18125.98,18807.38,2285541.48793
2022-09-26 09:00,18809.13,20385.86,18471.28,19056.8,2777070.91238
2022-10-03 09:00,19057.74,20475.0,18959.68,19439.02,1690215.44019
2022-10-10 09:00,19439.96,19951.87,18190.0,19262.98,1666942.47921
2022-10-17 09:00,19262.98,19706.66,18650.0,19570.4,1439566.24878
2022-10-24 09:00,19570.4,21085.0,19157.0,20627.48,2026392.42105
2022-10-31 09:00,20627.48,21480.65,20031.24,20905.58,2205754.83045
2022-11-07 09:00,20905.58,21069.77,15588.0,16329.85,3234391.873932
2022-11-14 09:00,16331.78,17190.0,15815.21,16280.23,1626234.48043
2022-11-21 09:00,16279.5,16812.63,15476.0,16428.78,1561058.479583
2022-11-28 09:00,16428.77,17324.0,15995.27,17105.7,1572173.55626
2022-12-05 09:00,17106.65,17424.25,16678.83,17085.05,1443791.97519
2022-12-12 09:00,17085.05,18387.95,16527.32,16738.21,1511897.62621
2022-12-19 09:00,16739.0,17061.27,16256.3,16832.11,1148035.81471
2022-12-26 09:00,16832.11,16972.83,16333.0,16616.75,1028681.78419
2023-01-02 09:00,16617.17,17176.99,16548.7,17127.83,1112349.61417
2023-01-09 09:00,17127.83,21258.0,17104.66,20871.5,2145455.73458
2023-01-16 09:00,20872.99,23371.8,20407.15,22707.88,2108890.06922
2023-01-23 09:00,22706.02,23960.54,22300.0,23742.3,1946352.796
2023-01-30 09:00,23743.37,24255.0,22500.0,22932.91,1949971.72168
2023-02-06 09:00,22932.91,23452.0,21451.0,21783.54,1976378.51282
2023-02-13 09:00,21782.37,25250.0,21351.07,24271.76,2497565.47508
2023-02-20 09:00,24272.51,25250.0,22722.0,23554.85,2237983.72753
2023-02-27 09:00,23554.85,24000.0,21971.13,22430.24,1698503.29143
2023-03-06 09:00,22430.24,22602.19,19549.09,21997.11,2718623.72856
2023-03-13 09:00,21998.05,22600.0,21813.88,22069.76,282774.5654
